service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00009_01-04-2025-17.22,IRYO,461,S-109,2025,4,1,17.37,172.0,49.55,36,-55.2,44.04,AVE,172.0,-25.2,58.98,AVE,157.0,4.8,35.85,AVE,199.0,34.8,72.16,AVE,157.0
00006_01-04-2025-17.27,AVE,414,S-103,2025,4,1,17.45,199.0,35.85,327,-60.0,44.04,AVE,172.0,-30.0,58.98,AVE,157.0,30.0,72.16,AVE,157.0,60.0,64.46,AVE,177.0
00004_01-04-2025-17.57,AVE,414,S-103,2025,4,1,17.95,157.0,72.16,22,-60.0,58.98,AVE,157.0,-30.0,35.85,AVE,199.0,30.0,64.46,AVE,177.0,60.0,37.45,AVE,157.0
00016_01-04-2025-18.27,AVE,414,S-103,2025,4,1,18.45,177.0,64.46,8,-60.0,35.85,AVE,199.0,-30.0,72.16,AVE,157.0,30.0,37.45,AVE,157.0,67.2,31.08,AVLO,201.0
00002_01-04-2025-18.32,IRYO,461,S-109,2025,4,1,18.53,157.0,38.73,34,-34.8,72.16,AVE,157.0,-4.8,64.46,AVE,177.0,25.2,37.45,AVE,157.0,62.4,31.08,AVLO,201.0
00004_01-04-2025-18.57,AVE,414,S-103,2025,4,1,18.95,157.0,37.45,199,-60.0,72.16,AVE,157.0,-30.0,64.46,AVE,177.0,37.2,31.08,AVLO,201.0,67.8,29.75,AVE,157.0
00009_01-04-2025-19.29,IRYO,461,S-109,2025,4,1,19.48,172.0,42.41,5,-61.8,64.46,AVE,177.0,-31.8,37.45,AVE,157.0,5.4,31.08,AVLO,201.0,36.0,29.75,AVE,157.0
00019_01-04-2025-19.34,AVLO,581,S-106,2025,4,1,19.57,201.0,31.08,6,-67.2,64.46,AVE,177.0,-37.2,37.45,AVE,157.0,30.6,29.75,AVE,157.0,52.8,26.86,AVE,201.0
00004_01-04-2025-20.05,AVE,414,S-103,2025,4,1,20.08,157.0,29.75,112,-67.8,37.45,AVE,157.0,-30.6,31.08,AVLO,201.0,22.2,26.86,AVE,201.0,62.4,51.68,AVE,172.0
00009_01-04-2025-20.22,IRYO,461,S-109,2025,4,1,20.37,172.0,29.21,3,-48.0,31.08,AVLO,201.0,-17.4,29.75,AVE,157.0,4.8,26.86,AVE,201.0,45.0,51.68,AVE,172.0
00020_01-04-2025-20.27,AVE,414,S-103,2025,4,1,20.45,201.0,26.86,22,-52.8,31.08,AVLO,201.0,-22.2,29.75,AVE,157.0,40.2,51.68,AVE,172.0,585.0,33.99,AVLO,157.0
00005_01-04-2025-21.02,OUIGO,509,S-108,2025,4,1,21.03,172.0,33.58,0,-57.0,29.75,AVE,157.0,-34.8,26.86,AVE,201.0,5.4,51.68,AVE,172.0,550.2,33.99,AVLO,157.0
00007_01-04-2025-21.07,AVE,414,S-103,2025,4,1,21.12,172.0,51.68,3,-62.4,29.75,AVE,157.0,-40.2,26.86,AVE,201.0,544.8,33.99,AVLO,157.0,559.8,41.42,AVE,178.0
00001_02-04-2025-06.12,AVLO,581,S-106,2025,4,2,6.2,157.0,33.99,756,-585.0,26.86,AVE,201.0,-544.8,51.68,AVE,172.0,15.0,41.42,AVE,178.0,45.0,87.56,AVE,157.0
00002_02-04-2025-06.22,IRYO,461,S-109,2025,4,2,6.37,157.0,40.44,398,-555.0,51.68,AVE,172.0,-10.2,33.99,AVLO,157.0,4.8,41.42,AVE,178.0,34.8,87.56,AVE,157.0
00003_02-04-2025-06.27,AVE,359,S-103,2025,4,2,6.45,178.0,41.42,837,-559.8,51.68,AVE,172.0,-15.0,33.99,AVLO,157.0,30.0,87.56,AVE,157.0,60.0,63.56,AVE,199.0
00004_02-04-2025-06.57,AVE,414,S-103,2025,4,2,6.95,157.0,87.56,5,-45.0,33.99,AVLO,157.0,-30.0,41.42,AVE,178.0,30.0,63.56,AVE,199.0,60.0,44.86,AVE,157.0
00005_02-04-2025-07.02,OUIGO,509,S-108,2025,4,2,7.03,172.0,45.62,12,-34.8,41.42,AVE,178.0,-4.8,87.56,AVE,157.0,25.2,63.56,AVE,199.0,55.2,44.86,AVE,157.0
00002_02-04-2025-07.22,IRYO,461,S-109,2025,4,2,7.37,157.0,20.22,784,-55.2,41.42,AVE,178.0,-25.2,87.56,AVE,157.0,4.8,63.56,AVE,199.0,34.8,44.86,AVE,157.0
00006_02-04-2025-07.27,AVE,414,S-103,2025,4,2,7.45,199.0,63.56,23,-60.0,41.42,AVE,178.0,-30.0,87.56,AVE,157.0,30.0,44.86,AVE,157.0,60.0,73.81,AVE,172.0
00004_02-04-2025-07.57,AVE,414,S-103,2025,4,2,7.95,157.0,44.86,278,-60.0,87.56,AVE,157.0,-30.0,63.56,AVE,199.0,30.0,73.81,AVE,172.0,60.0,56.1,AVE,164.0
00007_02-04-2025-08.27,AVE,414,S-103,2025,4,2,8.45,172.0,73.81,5,-60.0,63.56,AVE,199.0,-30.0,44.86,AVE,157.0,30.0,56.1,AVE,164.0,60.0,73.04,AVE,194.0
00002_02-04-2025-08.32,IRYO,461,S-109,2025,4,2,8.53,157.0,37.2,107,-34.8,44.86,AVE,157.0,-4.8,73.81,AVE,172.0,25.2,56.1,AVE,164.0,55.2,73.04,AVE,194.0
00008_02-04-2025-08.57,AVE,414,S-103,2025,4,2,8.95,164.0,56.1,80,-60.0,44.86,AVE,157.0,-30.0,73.81,AVE,172.0,30.0,73.04,AVE,194.0,90.0,47.87,AVLO,172.0
00009_02-04-2025-09.22,IRYO,461,S-109,2025,4,2,9.37,172.0,47.23,58,-55.2,73.81,AVE,172.0,-25.2,56.1,AVE,164.0,4.8,73.04,AVE,194.0,64.8,47.87,AVLO,172.0
00010_02-04-2025-09.27,AVE,414,S-103,2025,4,2,9.45,194.0,73.04,12,-60.0,73.81,AVE,172.0,-30.0,56.1,AVE,164.0,60.0,47.87,AVLO,172.0,120.0,29.98,AVE,199.0
00009_02-04-2025-09.57,IRYO,461,S-109,2025,4,2,9.95,172.0,35.14,181,-60.0,56.1,AVE,164.0,-30.0,73.04,AVE,194.0,30.0,47.87,AVLO,172.0,90.0,29.98,AVE,199.0
00011_02-04-2025-10.02,OUIGO,509,S-108,2025,4,2,10.03,182.0,55.55,9,-64.8,56.1,AVE,164.0,-34.8,73.04,AVE,194.0,25.2,47.87,AVLO,172.0,85.2,29.98,AVE,199.0
00012_02-04-2025-10.27,AVLO,581,S-106,2025,4,2,10.45,172.0,47.87,45,-90.0,56.1,AVE,164.0,-60.0,73.04,AVE,194.0,60.0,29.98,AVE,199.0,120.0,40.58,AVE,197.0
00009_02-04-2025-11.22,IRYO,461,S-109,2025,4,2,11.37,172.0,44.13,53,-115.2,73.04,AVE,194.0,-55.2,47.87,AVLO,172.0,4.8,29.98,AVE,199.0,64.8,40.58,AVE,197.0
00006_02-04-2025-11.27,AVE,826,S-103,2025,4,2,11.45,199.0,29.98,542,-120.0,73.04,AVE,194.0,-60.0,47.87,AVLO,172.0,60.0,40.58,AVE,197.0,90.0,68.03,AVE,157.0
00009_02-04-2025-12.22,IRYO,461,S-109,2025,4,2,12.37,172.0,39.84,54,-115.2,47.87,AVLO,172.0,-55.2,29.98,AVE,199.0,4.8,40.58,AVE,197.0,34.8,68.03,AVE,157.0
00013_02-04-2025-12.27,AVE,378,S-103,2025,4,2,12.45,197.0,40.58,140,-120.0,47.87,AVLO,172.0,-60.0,29.98,AVE,199.0,30.0,68.03,AVE,157.0,51.0,48.24,AVE,184.0
00004_02-04-2025-12.57,AVE,414,S-103,2025,4,2,12.95,157.0,68.03,13,-90.0,29.98,AVE,199.0,-30.0,40.58,AVE,197.0,21.0,48.24,AVE,184.0,90.0,15.62,AVE,177.0
00014_02-04-2025-13.18,AVE,339,S-100,2025,4,2,13.3,184.0,48.24,25,-51.0,40.58,AVE,197.0,-21.0,68.03,AVE,157.0,69.0,15.62,AVE,177.0,99.0,37.75,AVE,157.0
00009_02-04-2025-14.02,IRYO,461,S-109,2025,4,2,14.03,172.0,36.56,35,-64.8,68.03,AVE,157.0,-43.8,48.24,AVE,184.0,25.2,15.62,AVE,177.0,55.2,37.75,AVE,157.0
00015_02-04-2025-14.12,OUIGO,509,S-108,2025,4,2,14.2,157.0,34.75,24,-75.0,68.03,AVE,157.0,-54.0,48.24,AVE,184.0,15.0,15.62,AVE,177.0,45.0,37.75,AVE,157.0
00016_02-04-2025-14.27,AVE,291,S-100,2025,4,2,14.45,177.0,15.62,3093,-90.0,68.03,AVE,157.0,-69.0,48.24,AVE,184.0,30.0,37.75,AVE,157.0,60.0,35.56,AVLO,199.0
00017_02-04-2025-14.42,IRYO,461,S-109,2025,4,2,14.7,179.0,59.84,4,-84.0,48.24,AVE,184.0,-15.0,15.62,AVE,177.0,15.0,37.75,AVE,157.0,45.0,35.56,AVLO,199.0
00004_02-04-2025-14.57,AVE,414,S-103,2025,4,2,14.95,157.0,37.75,399,-99.0,48.24,AVE,184.0,-30.0,15.62,AVE,177.0,30.0,35.56,AVLO,199.0,60.0,49.57,AVE,157.0
00018_02-04-2025-15.27,AVLO,571,S-106,2025,4,2,15.45,199.0,35.56,76,-60.0,15.62,AVE,177.0,-30.0,37.75,AVE,157.0,30.0,49.57,AVE,157.0,60.0,62.22,AVE,172.0
00004_02-04-2025-15.57,AVE,414,S-103,2025,4,2,15.95,157.0,49.57,330,-60.0,37.75,AVE,157.0,-30.0,35.56,AVLO,199.0,30.0,62.22,AVE,172.0,60.0,129.12,AVE,157.0
00007_02-04-2025-16.27,AVE,414,S-103,2025,4,2,16.45,172.0,62.22,123,-60.0,35.56,AVLO,199.0,-30.0,49.57,AVE,157.0,30.0,129.12,AVE,157.0,60.0,49.47,AVE,199.0
00002_02-04-2025-16.37,IRYO,461,S-109,2025,4,2,16.62,157.0,27.56,627,-40.2,49.57,AVE,157.0,-10.2,62.22,AVE,172.0,19.8,129.12,AVE,157.0,49.8,49.47,AVE,199.0
00004_02-04-2025-16.57,AVE,414,S-103,2025,4,2,16.95,157.0,129.12,0,-60.0,49.57,AVE,157.0,-30.0,62.22,AVE,172.0,30.0,49.47,AVE,199.0,60.0,45.56,AVE,157.0
00015_02-04-2025-17.17,OUIGO,509,S-108,2025,4,2,17.28,157.0,70.64,3,-49.8,62.22,AVE,172.0,-19.8,129.12,AVE,157.0,10.2,49.47,AVE,199.0,40.2,45.56,AVE,157.0
00009_02-04-2025-17.22,IRYO,461,S-109,2025,4,2,17.37,172.0,47.85,81,-55.2,62.22,AVE,172.0,-25.2,129.12,AVE,157.0,4.8,49.47,AVE,199.0,34.8,45.56,AVE,157.0
00006_02-04-2025-17.27,AVE,414,S-103,2025,4,2,17.45,199.0,49.47,186,-60.0,62.22,AVE,172.0,-30.0,129.12,AVE,157.0,30.0,45.56,AVE,157.0,60.0,63.7,AVE,177.0
00004_02-04-2025-17.57,AVE,414,S-103,2025,4,2,17.95,157.0,45.56,435,-60.0,129.12,AVE,157.0,-30.0,49.47,AVE,199.0,30.0,63.7,AVE,177.0,60.0,126.81,AVE,157.0
00016_02-04-2025-18.27,AVE,414,S-103,2025,4,2,18.45,177.0,63.7,34,-60.0,49.47,AVE,199.0,-30.0,45.56,AVE,157.0,30.0,126.81,AVE,157.0,67.2,32.73,AVLO,201.0
00002_02-04-2025-18.32,IRYO,461,S-109,2025,4,2,18.53,157.0,46.52,50,-34.8,45.56,AVE,157.0,-4.8,63.7,AVE,177.0,25.2,126.81,AVE,157.0,62.4,32.73,AVLO,201.0
00004_02-04-2025-18.57,AVE,414,S-103,2025,4,2,18.95,157.0,126.81,0,-60.0,45.56,AVE,157.0,-30.0,63.7,AVE,177.0,37.2,32.73,AVLO,201.0,67.8,52.66,AVE,157.0
00009_02-04-2025-19.29,IRYO,461,S-109,2025,4,2,19.48,172.0,40.68,11,-61.8,63.7,AVE,177.0,-31.8,126.81,AVE,157.0,5.4,32.73,AVLO,201.0,36.0,52.66,AVE,157.0
00019_02-04-2025-19.34,AVLO,581,S-106,2025,4,2,19.57,201.0,32.73,6,-67.2,63.7,AVE,177.0,-37.2,126.81,AVE,157.0,30.6,52.66,AVE,157.0,52.8,21.98,AVE,201.0
00004_02-04-2025-20.05,AVE,414,S-103,2025,4,2,20.08,157.0,52.66,27,-67.8,126.81,AVE,157.0,-30.6,32.73,AVLO,201.0,22.2,21.98,AVE,201.0,62.4,56.05,AVE,172.0
00009_02-04-2025-20.22,IRYO,461,S-109,2025,4,2,20.37,172.0,24.64,27,-48.0,32.73,AVLO,201.0,-17.4,52.66,AVE,157.0,4.8,21.98,AVE,201.0,45.0,56.05,AVE,172.0
00020_02-04-2025-20.27,AVE,414,S-103,2025,4,2,20.45,201.0,21.98,96,-52.8,32.73,AVLO,201.0,-22.2,52.66,AVE,157.0,40.2,56.05,AVE,172.0,585.0,28.58,AVLO,157.0
00005_02-04-2025-21.02,OUIGO,509,S-108,2025,4,2,21.03,172.0,32.73,3,-57.0,52.66,AVE,157.0,-34.8,21.98,AVE,201.0,5.4,56.05,AVE,172.0,550.2,28.58,AVLO,157.0
00007_02-04-2025-21.07,AVE,414,S-103,2025,4,2,21.12,172.0,56.05,2,-62.4,52.66,AVE,157.0,-40.2,21.98,AVE,201.0,544.8,28.58,AVLO,157.0,559.8,36.49,AVE,178.0
00001_03-04-2025-06.12,AVLO,581,S-106,2025,4,3,6.2,157.0,28.58,1334,-585.0,21.98,AVE,201.0,-544.8,56.05,AVE,172.0,15.0,36.49,AVE,178.0,45.0,62.72,AVE,157.0
00002_03-04-2025-06.22,IRYO,461,S-109,2025,4,3,6.37,157.0,38.76,391,-555.0,56.05,AVE,172.0,-10.2,28.58,AVLO,157.0,4.8,36.49,AVE,178.0,34.8,62.72,AVE,157.0
00003_03-04-2025-06.27,AVE,359,S-103,2025,4,3,6.45,178.0,36.49,1193,-559.8,56.05,AVE,172.0,-15.0,28.58,AVLO,157.0,30.0,62.72,AVE,157.0,60.0,43.13,AVE,199.0
00004_03-04-2025-06.57,AVE,414,S-103,2025,4,3,6.95,157.0,62.72,137,-45.0,28.58,AVLO,157.0,-30.0,36.49,AVE,178.0,30.0,43.13,AVE,199.0,60.0,39.69,AVE,157.0
00005_03-04-2025-07.02,OUIGO,509,S-108,2025,4,3,7.03,172.0,37.88,40,-34.8,36.49,AVE,178.0,-4.8,62.72,AVE,157.0,25.2,43.13,AVE,199.0,55.2,39.69,AVE,157.0
00002_03-04-2025-07.22,IRYO,461,S-109,2025,4,3,7.37,157.0,38.02,116,-55.2,36.49,AVE,178.0,-25.2,62.72,AVE,157.0,4.8,43.13,AVE,199.0,34.8,39.69,AVE,157.0
00006_03-04-2025-07.27,AVE,414,S-103,2025,4,3,7.45,199.0,43.13,186,-60.0,36.49,AVE,178.0,-30.0,62.72,AVE,157.0,30.0,39.69,AVE,157.0,60.0,53.13,AVE,172.0
00004_03-04-2025-07.57,AVE,414,S-103,2025,4,3,7.95,157.0,39.69,492,-60.0,62.72,AVE,157.0,-30.0,43.13,AVE,199.0,30.0,53.13,AVE,172.0,60.0,79.97,AVE,164.0
00007_03-04-2025-08.27,AVE,414,S-103,2025,4,3,8.45,172.0,53.13,78,-60.0,43.13,AVE,199.0,-30.0,39.69,AVE,157.0,30.0,79.97,AVE,164.0,60.0,51.64,AVE,194.0
00002_03-04-2025-08.32,IRYO,461,S-109,2025,4,3,8.53,157.0,46.47,27,-34.8,39.69,AVE,157.0,-4.8,53.13,AVE,172.0,25.2,79.97,AVE,164.0,55.2,51.64,AVE,194.0
00008_03-04-2025-08.57,AVE,414,S-103,2025,4,3,8.95,164.0,79.97,0,-60.0,39.69,AVE,157.0,-30.0,53.13,AVE,172.0,30.0,51.64,AVE,194.0,90.0,51.9,AVLO,172.0
00009_03-04-2025-09.22,IRYO,461,S-109,2025,4,3,9.37,172.0,36.08,202,-55.2,53.13,AVE,172.0,-25.2,79.97,AVE,164.0,4.8,51.64,AVE,194.0,64.8,51.9,AVLO,172.0
00010_03-04-2025-09.27,AVE,414,S-103,2025,4,3,9.45,194.0,51.64,171,-60.0,53.13,AVE,172.0,-30.0,79.97,AVE,164.0,60.0,51.9,AVLO,172.0,120.0,50.79,AVE,199.0
00009_03-04-2025-09.57,IRYO,461,S-109,2025,4,3,9.95,172.0,33.08,444,-60.0,79.97,AVE,164.0,-30.0,51.64,AVE,194.0,30.0,51.9,AVLO,172.0,90.0,50.79,AVE,199.0
00011_03-04-2025-10.02,OUIGO,509,S-108,2025,4,3,10.03,182.0,62.33,3,-64.8,79.97,AVE,164.0,-34.8,51.64,AVE,194.0,25.2,51.9,AVLO,172.0,85.2,50.79,AVE,199.0
00012_03-04-2025-10.27,AVLO,581,S-106,2025,4,3,10.45,172.0,51.9,63,-90.0,79.97,AVE,164.0,-60.0,51.64,AVE,194.0,60.0,50.79,AVE,199.0,120.0,54.82,AVE,197.0
00009_03-04-2025-11.22,IRYO,461,S-109,2025,4,3,11.37,172.0,59.06,31,-115.2,51.64,AVE,194.0,-55.2,51.9,AVLO,172.0,4.8,50.79,AVE,199.0,64.8,54.82,AVE,197.0
00006_03-04-2025-11.27,AVE,826,S-103,2025,4,3,11.45,199.0,50.79,292,-120.0,51.64,AVE,194.0,-60.0,51.9,AVLO,172.0,60.0,54.82,AVE,197.0,90.0,48.66,AVE,157.0
00009_03-04-2025-12.22,IRYO,461,S-109,2025,4,3,12.37,172.0,45.48,131,-115.2,51.9,AVLO,172.0,-55.2,50.79,AVE,199.0,4.8,54.82,AVE,197.0,34.8,48.66,AVE,157.0
00013_03-04-2025-12.27,AVE,378,S-103,2025,4,3,12.45,197.0,54.82,171,-120.0,51.9,AVLO,172.0,-60.0,50.79,AVE,199.0,30.0,48.66,AVE,157.0,51.0,55.14,AVE,184.0
00018_03-04-2025-15.27,AVLO,571,S-106,2025,4,3,15.45,199.0,48.11,195,-60.0,80.47,AVE,177.0,-30.0,88.25,AVE,157.0,30.0,97.5,AVE,157.0,60.0,70.9,AVE,172.0
00004_03-04-2025-15.57,AVE,414,S-103,2025,4,3,15.95,157.0,97.5,27,-60.0,88.25,AVE,157.0,-30.0,48.11,AVLO,199.0,30.0,70.9,AVE,172.0,60.0,133.39,AVE,157.0
00007_03-04-2025-16.27,AVE,414,S-103,2025,4,3,16.45,172.0,70.9,417,-60.0,48.11,AVLO,199.0,-30.0,97.5,AVE,157.0,30.0,133.39,AVE,157.0,60.0,93.55,AVE,199.0
00002_03-04-2025-16.37,IRYO,461,S-109,2025,4,3,16.62,157.0,46.37,888,-40.2,97.5,AVE,157.0,-10.2,70.9,AVE,172.0,19.8,133.39,AVE,157.0,49.8,93.55,AVE,199.0
00004_03-04-2025-16.57,AVE,414,S-103,2025,4,3,16.95,157.0,133.39,0,-60.0,97.5,AVE,157.0,-30.0,70.9,AVE,172.0,30.0,93.55,AVE,199.0,60.0,64.47,AVE,157.0
00015_03-04-2025-17.17,OUIGO,509,S-108,2025,4,3,17.28,157.0,52.9,186,-49.8,70.9,AVE,172.0,-19.8,133.39,AVE,157.0,10.2,93.55,AVE,199.0,40.2,64.47,AVE,157.0
00009_03-04-2025-17.22,IRYO,461,S-109,2025,4,3,17.37,172.0,55.43,233,-55.2,70.9,AVE,172.0,-25.2,133.39,AVE,157.0,4.8,93.55,AVE,199.0,34.8,64.47,AVE,157.0
00006_03-04-2025-17.27,AVE,414,S-103,2025,4,3,17.45,199.0,93.55,15,-60.0,70.9,AVE,172.0,-30.0,133.39,AVE,157.0,30.0,64.47,AVE,157.0,60.0,76.78,AVE,177.0
00004_03-04-2025-17.57,AVE,414,S-103,2025,4,3,17.95,157.0,64.47,452,-60.0,133.39,AVE,157.0,-30.0,93.55,AVE,199.0,30.0,76.78,AVE,177.0,60.0,79.69,AVE,157.0
00016_03-04-2025-18.27,AVE,414,S-103,2025,4,3,18.45,177.0,76.78,34,-60.0,93.55,AVE,199.0,-30.0,64.47,AVE,157.0,30.0,79.69,AVE,157.0,67.2,36.85,AVLO,201.0
00002_03-04-2025-18.32,IRYO,461,S-109,2025,4,3,18.53,157.0,38.86,414,-34.8,64.47,AVE,157.0,-4.8,76.78,AVE,177.0,25.2,79.69,AVE,157.0,62.4,36.85,AVLO,201.0
00004_03-04-2025-18.57,AVE,414,S-103,2025,4,3,18.95,157.0,79.69,28,-60.0,64.47,AVE,157.0,-30.0,76.78,AVE,177.0,37.2,36.85,AVLO,201.0,67.8,69.17,AVE,157.0
00009_03-04-2025-19.29,IRYO,461,S-109,2025,4,3,19.48,172.0,53.89,17,-61.8,76.78,AVE,177.0,-31.8,79.69,AVE,157.0,5.4,36.85,AVLO,201.0,36.0,69.17,AVE,157.0
00019_03-04-2025-19.34,AVLO,581,S-106,2025,4,3,19.57,201.0,36.85,62,-67.2,76.78,AVE,177.0,-37.2,79.69,AVE,157.0,30.6,69.17,AVE,157.0,52.8,52.15,AVE,201.0
00004_03-04-2025-20.05,AVE,414,S-103,2025,4,3,20.08,157.0,69.17,26,-67.8,79.69,AVE,157.0,-30.6,36.85,AVLO,201.0,22.2,52.15,AVE,201.0,62.4,63.1,AVE,172.0
00009_03-04-2025-20.22,IRYO,461,S-109,2025,4,3,20.37,172.0,29.9,1536,-48.0,36.85,AVLO,201.0,-17.4,69.17,AVE,157.0,4.8,52.15,AVE,201.0,45.0,63.1,AVE,172.0
00020_03-04-2025-20.27,AVE,414,S-103,2025,4,3,20.45,201.0,52.15,12,-52.8,36.85,AVLO,201.0,-22.2,69.17,AVE,157.0,40.2,63.1,AVE,172.0,600.0,21.15,AVLO,178.0
00005_03-04-2025-21.02,OUIGO,509,S-108,2025,4,3,21.03,172.0,46.09,2,-57.0,69.17,AVE,157.0,-34.8,52.15,AVE,201.0,5.4,63.1,AVE,172.0,565.2,21.15,AVLO,178.0
00007_03-04-2025-21.07,AVE,414,S-103,2025,4,3,21.12,172.0,63.1,2,-62.4,69.17,AVE,157.0,-40.2,52.15,AVE,201.0,559.8,21.15,AVLO,178.0,589.8,57.6,AVE,157.0
00002_04-04-2025-06.22,IRYO,461,S-109,2025,4,4,6.37,157.0,21.73,4352,-595.2,52.15,AVE,201.0,-555.0,63.1,AVE,172.0,4.8,21.15,AVLO,178.0,34.8,57.6,AVE,157.0
00021_04-04-2025-06.27,AVLO,527,S-106,2025,4,4,6.45,178.0,21.15,4527,-600.0,52.15,AVE,201.0,-559.8,63.1,AVE,172.0,30.0,57.6,AVE,157.0,60.0,72.5,AVE,199.0
00004_04-04-2025-06.57,AVE,414,S-103,2025,4,4,6.95,157.0,57.6,153,-589.8,63.1,AVE,172.0,-30.0,21.15,AVLO,178.0,30.0,72.5,AVE,199.0,60.0,48.34,AVE,157.0
00005_04-04-2025-07.02,OUIGO,509,S-108,2025,4,4,7.03,172.0,38.25,36,-34.8,21.15,AVLO,178.0,-4.8,57.6,AVE,157.0,25.2,72.5,AVE,199.0,55.2,48.34,AVE,157.0
00002_04-04-2025-07.22,IRYO,461,S-109,2025,4,4,7.37,157.0,30.36,633,-55.2,21.15,AVLO,178.0,-25.2,57.6,AVE,157.0,4.8,72.5,AVE,199.0,34.8,48.34,AVE,157.0
00006_04-04-2025-07.27,AVE,414,S-103,2025,4,4,7.45,199.0,72.5,14,-60.0,21.15,AVLO,178.0,-30.0,57.6,AVE,157.0,30.0,48.34,AVE,157.0,90.0,114.97,AVE,164.0
00004_04-04-2025-07.57,AVE,414,S-103,2025,4,4,7.95,157.0,48.34,277,-60.0,57.6,AVE,157.0,-30.0,72.5,AVE,199.0,60.0,114.97,AVE,164.0,90.0,81.18,AVE,194.0
00002_04-04-2025-08.32,IRYO,461,S-109,2025,4,4,8.53,157.0,39.51,214,-64.8,72.5,AVE,199.0,-34.8,48.34,AVE,157.0,25.2,114.97,AVE,164.0,55.2,81.18,AVE,194.0
00008_04-04-2025-08.57,AVE,414,S-103,2025,4,4,8.95,164.0,114.97,0,-90.0,72.5,AVE,199.0,-60.0,48.34,AVE,157.0,30.0,81.18,AVE,194.0,90.0,55.1,AVLO,172.0
00009_04-04-2025-09.22,IRYO,461,S-109,2025,4,4,9.37,172.0,56.95,95,-85.2,48.34,AVE,157.0,-25.2,114.97,AVE,164.0,4.8,81.18,AVE,194.0,64.8,55.1,AVLO,172.0
00010_04-04-2025-09.27,AVE,414,S-103,2025,4,4,9.45,194.0,81.18,23,-90.0,48.34,AVE,157.0,-30.0,114.97,AVE,164.0,60.0,55.1,AVLO,172.0,120.0,118.39,AVE,199.0
00009_04-04-2025-09.57,IRYO,461,S-109,2025,4,4,9.95,172.0,48.95,269,-60.0,114.97,AVE,164.0,-30.0,81.18,AVE,194.0,30.0,55.1,AVLO,172.0,90.0,118.39,AVE,199.0
00011_04-04-2025-10.02,OUIGO,509,S-108,2025,4,4,10.03,182.0,49.37,99,-64.8,114.97,AVE,164.0,-34.8,81.18,AVE,194.0,25.2,55.1,AVLO,172.0,85.2,118.39,AVE,199.0
00012_04-04-2025-10.27,AVLO,581,S-106,2025,4,4,10.45,172.0,55.1,179,-90.0,114.97,AVE,164.0,-60.0,81.18,AVE,194.0,60.0,118.39,AVE,199.0,120.0,57.75,AVE,197.0
00009_04-04-2025-11.22,IRYO,461,S-109,2025,4,4,11.37,172.0,71.46,33,-115.2,81.18,AVE,194.0,-55.2,55.1,AVLO,172.0,4.8,118.39,AVE,199.0,64.8,57.75,AVE,197.0
00006_04-04-2025-11.27,AVE,826,S-103,2025,4,4,11.45,199.0,118.39,0,-120.0,81.18,AVE,194.0,-60.0,55.1,AVLO,172.0,60.0,57.75,AVE,197.0,90.0,78.93,AVE,157.0
00009_04-04-2025-12.22,IRYO,461,S-109,2025,4,4,12.37,172.0,45.45,408,-115.2,55.1,AVLO,172.0,-55.2,118.39,AVE,199.0,4.8,57.75,AVE,197.0,34.8,78.93,AVE,157.0
00013_04-04-2025-12.27,AVE,378,S-103,2025,4,4,12.45,197.0,57.75,421,-120.0,55.1,AVLO,172.0,-60.0,118.39,AVE,199.0,30.0,78.93,AVE,157.0,51.0,55.14,AVE,184.0
00004_04-04-2025-12.57,AVE,414,S-103,2025,4,4,12.95,157.0,78.93,96,-90.0,118.39,AVE,199.0,-30.0,57.75,AVE,197.0,21.0,55.14,AVE,184.0,60.0,93.71,AVE,157.0
00014_04-04-2025-13.18,AVE,339,S-100,2025,4,4,13.3,184.0,55.14,245,-51.0,57.75,AVE,197.0,-21.0,78.93,AVE,157.0,39.0,93.71,AVE,157.0,69.0,89.66,AVE,177.0
00004_04-04-2025-13.57,AVE,414,s-103,2025,4,4,13.95,157.0,93.71,29,-60.0,78.93,AVE,157.0,-39.0,55.14,AVE,184.0,30.0,89.66,AVE,177.0,60.0,92.95,AVE,157.0
00009_04-04-2025-14.02,IRYO,461,S-109,2025,4,4,14.03,172.0,76.82,13,-43.8,55.14,AVE,184.0,-4.8,93.71,AVE,157.0,25.2,89.66,AVE,177.0,55.2,92.95,AVE,157.0
00015_04-04-2025-14.12,OUIGO,509,S-108,2025,4,4,14.2,157.0,50.77,127,-54.0,55.14,AVE,184.0,-15.0,93.71,AVE,157.0,15.0,89.66,AVE,177.0,45.0,92.95,AVE,157.0
00016_04-04-2025-14.27,AVE,291,S-100,2025,4,4,14.45,177.0,89.66,34,-69.0,55.14,AVE,184.0,-30.0,93.71,AVE,157.0,30.0,92.95,AVE,157.0,60.0,53.63,AVLO,199.0
